"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,1419.548,0,0.48682,0,0.4662761,0,1.038794
0,1435.679,0,0.4766055,0,0.4561468,0,1.038966
0,1451.81,0,0.7486762,0,1.043972,0,0.5939708
0,1467.942,0,3.317158,0,4.431124,0,0.7773678
0,1484.073,0,8.043769,0,9.435694,0,0.9091644
0,1500.204,0,12.02348,0,13.01372,0,0.9633944
0,1516.335,0,14.10692,0,14.62961,0,0.9831177
0,1532.467,0,14.66923,0,14.86587,0,0.9905352
0,1548.598,0,14.32985,0,14.34039,0,0.9939245
0,1564.729,0,13.54752,0,13.46581,0,0.9960268
0,1580.86,0,12.59614,0,12.47664,0,0.9977191
0,1596.991,0,11.62245,0,11.49395,0,0.9992754
0,1613.123,0,10.69707,0,10.57334,0,1.000774
0,1629.254,0,9.848742,0,9.735427,0,1.002238
0,1645.385,0,9.08473,0,8.983308,0,1.003676
0,1661.516,0,8.402108,0,8.312184,0,1.005095
0,1677.648,0,7.793643,0,7.713946,0,1.006498
0,1693.779,0,7.250834,0,7.179879,0,1.007889
0,1709.91,0,6.765305,0,6.70165,0,1.009269
0,1726.041,0,6.329428,0,6.271776,0,1.01064
0,1742.172,0,5.936517,0,5.883763,0,1.012002
0,1758.304,0,5.580784,0,5.531884,0,1.013354
0,1774.435,0,5.257421,0,5.211724,0,1.014695
0,1790.566,0,4.962395,0,4.919441,0,1.016026
0,1806.697,0,4.692044,0,4.651723,0,1.017342
0,1822.829,0,4.443746,0,4.404248,0,1.018625
0,1838.96,0,4.213645,0,4.175263,0,1.01986
0,1855.091,0,4.000034,0,3.962456,0,1.021049
0,1871.222,0,3.801064,0,3.764071,0,1.022192
0,1887.354,0,3.615268,0,3.578707,0,1.023292
0,1903.485,0,3.441431,0,3.405188,0,1.024349
0,1919.616,0,3.278509,0,3.242498,0,1.025367
0,1935.747,0,3.125601,0,3.089755,0,1.026345
0,1951.878,0,2.981915,0,2.946183,0,1.027285
0,1968.01,0,2.846755,0,2.811099,0,1.028188
0,1984.141,0,2.719491,0,2.683878,0,1.029057
0,2000.272,0,2.599563,0,2.563978,0,1.029891
0,2016.403,0,2.486452,0,2.450869,0,1.030693
0,2032.535,0,2.379716,0,2.344145,0,1.031463
0,2048.666,0,2.278893,0,2.243287,0,1.032202
0,2064.797,0,2.183629,0,2.14803,0,1.032913
0,2080.928,0,2.093541,0,2.057903,0,1.033595
0,2097.059,0,2.008373,0,1.972762,0,1.03425
0,2113.191,0,1.927871,0,1.892272,0,1.034879
0,2129.322,0,1.851702,0,1.816088,0,1.035483
0,2145.453,0,1.779471,0,1.743802,0,1.036063
0,2161.584,0,1.710973,0,1.675324,0,1.036619
0,2177.716,0,1.646133,0,1.610544,0,1.037154
0,2193.847,0,1.584714,0,1.549115,0,1.037667
0,2209.978,0,1.526506,0,1.490955,0,1.03816
0,2226.109,0,1.471245,0,1.435692,0,1.038633
0,2242.24,0,1.4187,0,1.383198,0,1.039087
0,2258.372,0,1.368915,0,1.333463,0,1.039524
0,2274.503,0,1.32167,0,1.28626,0,1.039943
0,2290.634,0,1.276783,0,1.24144,0,1.040346
0,2306.765,0,1.234153,0,1.198876,0,1.040732
0,2322.896,0,1.19365,0,1.158446,0,1.041104
0,2339.028,0,1.155155,0,1.12003,0,1.041461
0,2355.159,0,1.118556,0,1.083518,0,1.041804
0,2371.29,0,1.083752,0,1.048807,0,1.042134
0,2387.421,0,1.050645,0,1.015798,0,1.042452
0,2403.553,0,1.019143,0,0.9843997,0,1.042757
0,2419.684,0,0.9891595,0,0.954525,0,1.04305
0,2435.815,0,0.9606125,0,0.9260924,0,1.043332
0,2451.946,0,0.9334252,0,0.8990241,0,1.043604
0,2468.078,0,0.907525,0,0.8732477,0,1.043866
0,2484.209,0,0.882844,0,0.848695,0,1.044118
0,2500.34,0,0.8593158,0,0.8252989,0,1.04436
0,2516.471,0,0.8368808,0,0.8030003,0,1.044594
0,2532.603,0,0.8154794,0,0.7817394,0,1.044819
0,2548.734,0,0.795057,0,0.7614604,0,1.045037
0,2564.865,0,0.775562,0,0.7421119,0,1.045246
0,2580.996,0,0.756947,0,0.7236474,0,1.045449
0,2597.127,0,0.7391648,0,0.7060184,0,1.045644
0,2613.259,0,0.7221715,0,0.6891798,0,1.045832
0,2629.39,0,0.7059277,0,0.6730943,0,1.046014
0,2645.521,0,0.6903948,0,0.6577234,0,1.04619
0,2661.652,0,0.6755324,0,0.643023,0,1.04636
0,2677.783,0,0.6613067,0,0.6289604,0,1.046524
0,2693.915,0,0.6476894,0,0.6155119,0,1.046683
0,2710.046,0,0.6346444,0,0.6026366,0,1.046837
0,2726.177,0,0.6221372,0,0.5902944,0,1.046986
0,2742.308,0,0.6101508,0,0.5784798,0,1.047131
0,2758.44,0,0.5986617,0,0.5671711,0,1.047271
0,2774.571,0,0.5876322,0,0.5563144,0,1.047407
0,2790.702,0,0.5770398,0,0.5458893,0,1.047538
0,2806.833,0,0.5668708,0,0.5358997,0,1.047666
0,2822.965,0,0.5570937,0,0.5263027,0,1.04779
0,2839.096,0,0.5476735,0,0.5170469,0,1.047911
0,2855.227,0,0.5386162,0,0.5081657,0,1.048028
0,2871.358,0,0.5299137,0,0.4996586,0,1.048142
0,2887.49,0,0.5877395,0,0.6884608,0,0.7221473
0,2903.621,0,2.353964,0,3.2125,0,0.8362933
0,2919.752,0,6.654407,0,8.026731,0,0.9412594
0,2935.883,0,10.94143,0,12.02001,0,0.9881057
0,2952.014,0,13.42667,0,14.02249,0,1.005496
0,2968.146,0,14.24703,0,14.47789,0,1.01197
0,2984.277,0,14.02567,0,14.04074,0,1.014817
0,3000.408,0,13.27541,0,13.1817,0,1.016506
0,3016.539,0,12.31357,0,12.17429,0,1.017821
0,3032.671,0,11.31311,0,11.16223,0,1.019011
0,3048.802,0,10.3583,0,10.21217,0,1.020144
0,3064.933,0,9.48399,0,9.349367,0,1.021242
0,3081.064,0,8.699569,0,8.578307,0,1.02231
0,3097.196,0,8.002336,0,7.893847,0,1.023355
0,3113.327,0,7.384803,0,7.287875,0,1.024381
0,3129.458,0,6.837011,0,6.749992,0,1.025391
0,3145.589,0,6.350441,0,6.27198,0,1.026387
0,3161.72,0,5.916224,0,5.844645,0,1.02737
0,3177.852,0,5.527617,0,5.461559,0,1.028343
0,3193.983,0,5.177992,0,5.116517,0,1.029304
0,3210.114,0,4.862136,0,4.804395,0,1.030254
0,3226.245,0,4.575609,0,4.520911,0,1.031193
0,3242.376,0,4.314676,0,4.262458,0,1.032121
0,3258.508,0,4.076161,0,4.025948,0,1.033033
0,3274.639,0,3.857224,0,3.808543,0,1.033917
0,3290.77,0,3.655148,0,3.607596,0,1.034767
0,3306.901,0,3.467888,0,3.421203,0,1.035584
0,3323.033,0,3.293813,0,3.247831,0,1.036369
0,3339.164,0,3.131679,0,3.086268,0,1.037123
0,3355.295,0,2.980364,0,2.93542,0,1.037848
0,3371.426,0,2.838848,0,2.794255,0,1.038544
0,3387.558,0,2.706544,0,2.662314,0,1.039213
0,3403.689,0,2.582421,0,2.538433,0,1.039855
0,3419.82,0,2.465932,0,2.422176,0,1.040473
0,3435.951,0,2.356613,0,2.313094,0,1.041066
0,3452.083,0,2.253888,0,2.210533,0,1.041635
0,3468.214,0,2.157217,0,2.114023,0,1.042182
0,3484.345,0,2.066203,0,2.023162,0,1.042707
0,3500.476,0,1.980464,0,1.937565,0,1.043211
0,3516.607,0,1.899641,0,1.856877,0,1.043696
0,3532.739,0,1.823406,0,1.780775,0,1.044161
0,3548.87,0,1.751462,0,1.70896,0,1.044607
0,3565.001,0,1.683531,0,1.641158,0,1.045036
0,3581.132,0,1.61936,0,1.577117,0,1.045448
0,3597.263,0,1.558712,0,1.5166,0,1.045844
0,3613.395,0,1.501369,0,1.459388,0,1.046224
0,3629.526,0,1.447128,0,1.405283,0,1.046588
0,3645.657,0,1.395796,0,1.354088,0,1.046939
0,3661.788,0,1.347199,0,1.305632,0,1.047275
0,3677.92,0,1.301175,0,1.259755,0,1.047599
0,3694.051,0,1.257565,0,1.216293,0,1.04791
0,3710.182,0,1.216228,0,1.175105,0,1.048208
0,3726.313,0,1.177037,0,1.136076,0,1.048495
0,3742.445,0,1.139858,0,1.099058,0,1.048771
0,3758.576,0,1.104562,0,1.063915,0,1.049037
0,3774.707,0,1.071061,0,1.030584,0,1.049292
0,3790.838,0,1.039248,0,0.9989526,0,1.049537
0,3806.969,0,1.009009,0,0.9688766,0,1.049773
0,3823.101,0,0.9802791,0,0.9403246,0,1.05
0,3839.232,0,0.9529806,0,0.9132265,0,1.050219
