"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Midazolam|Whole Blood (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,9231,0.0001267826,8.615286E-05,1.783645,0.0001202866,1.73842,0,1.059602
0,9234,0.0001261313,8.571048E-05,1.76914,0.0001197009,1.723981,0,1.059645
0,9237,0.0001254854,8.527176E-05,1.754813,0.0001191196,1.70971,0,1.059688
0,9240,0.0001248448,8.483665E-05,1.740662,0.0001185427,1.695599,0,1.059731
0,9243,0.0001242094,8.44051E-05,1.726679,0.0001179701,1.681665,0,1.059774
0,9246,0.0001235793,8.397707E-05,1.712863,0.0001174018,1.667898,0,1.059816
0,9249,0.0001229542,8.355251E-05,1.699211,0.0001168377,1.654296,0,1.059858
0,9252,0.0001223342,8.313138E-05,1.685716,0.0001162777,1.640851,0,1.059899
0,9255,0.0001217192,8.271364E-05,1.67237,0.0001157218,1.627541,0,1.059941
0,9258,0.0001211091,8.229923E-05,1.659169,0.00011517,1.614364,0,1.059982
0,9261,0.0001205039,8.188812E-05,1.646104,0.0001146222,1.601311,0,1.060022
0,9264,0.0001199034,8.148026E-05,1.633186,0.0001140784,1.588414,0,1.060062
0,9267,0.0001193077,8.107562E-05,1.620419,0.0001135385,1.575684,0,1.060102
0,9270,0.0001187167,8.067414E-05,1.607798,0.0001130024,1.563122,0,1.060142
0,9273,0.0001181302,8.027581E-05,1.595325,0.0001124702,1.550735,0,1.060181
0,9276,0.0001175484,7.988056E-05,1.582998,0.0001119417,1.538475,0,1.06022
0,9279,0.000116971,7.948835E-05,1.57082,0.000111417,1.526361,0,1.060259
0,9282,0.000116398,7.909916E-05,1.558795,0.000110896,1.514387,0,1.060298
0,9285,0.0001158295,7.871295E-05,1.546914,0.0001103786,1.502549,0,1.060336
0,9288,0.0001152653,7.832968E-05,1.535164,0.0001098648,1.490842,0,1.060374
0,9291,0.0001147053,7.794931E-05,1.523547,0.0001093545,1.479258,0,1.060411
0,9294,0.0001141496,7.757181E-05,1.512058,0.0001088478,1.46779,0,1.060449
0,9297,0.000113598,7.719713E-05,1.500701,0.0001083446,1.456459,0,1.060486
0,9300,0.0001130506,7.682526E-05,1.48947,0.0001078448,1.445262,0,1.060523
0,9303,0.0001125072,7.645615E-05,1.478362,0.0001073484,1.434199,0,1.060559
0,9306,0.0001119679,7.608977E-05,1.467374,0.0001068554,1.423266,0,1.060595
0,9309,0.0001114325,7.572608E-05,1.456507,0.0001063657,1.412442,0,1.060631
0,9312,0.0001109011,7.536506E-05,1.445758,0.0001058793,1.401731,0,1.060667
0,9315,0.0001103735,7.500667E-05,1.435125,0.0001053962,1.391127,0,1.060702
0,9318,0.0001098498,7.465087E-05,1.42461,0.0001049163,1.380646,0,1.060737
0,9321,0.0001093298,7.429766E-05,1.414217,0.0001044395,1.370299,0,1.060772
0,9324,0.0001088136,7.394697E-05,1.403945,0.0001039659,1.360082,0,1.060807
0,9327,0.0001083011,7.359879E-05,1.393797,0.0001034954,1.350001,0,1.060841
0,9330,0.0001077922,7.325309E-05,1.383762,0.000103028,1.340024,0,1.060875
0,9333,0.0001072869,7.290984E-05,1.373845,0.0001025637,1.330158,0,1.060909
0,9336,0.0001067852,7.256901E-05,1.364044,0.0001021023,1.320401,0,1.060942
0,9339,0.000106287,7.223058E-05,1.354357,0.0001016439,1.310747,0,1.060975
0,9342,0.0001057923,7.18945E-05,1.344772,0.0001011885,1.301198,0,1.061008
0,9345,0.0001053011,7.156077E-05,1.33529,0.000100736,1.291745,0,1.061041
0,9348,0.0001048132,7.122935E-05,1.325903,0.0001002864,1.282383,0,1.061074
0,9351,0.0001043288,7.090021E-05,1.31662,9.983964E-05,1.273128,0,1.061106
0,9354,0.0001038476,7.057333E-05,1.307437,9.939571E-05,1.263978,0,1.061138
0,9357,0.0001033698,7.024869E-05,1.29835,9.895457E-05,1.254934,0,1.06117
0,9360,0.0001028951,6.992625E-05,1.289358,9.85162E-05,1.245996,0,1.061201
