"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa"
0,267,0.06182681,0.05282346,0.9999813
0,270,0.06090454,0.05202999,0.9999813
0,273,0.06000022,0.05125242,0.9999813
0,276,0.05911332,0.05049026,0.9999813
0,279,0.05824335,0.04974304,0.9999813
0,282,0.05738982,0.04901033,0.9999813
0,285,0.05655226,0.04829172,0.9999813
0,288,0.05573025,0.04758679,0.9999813
0,291,0.05492335,0.04689514,0.9999813
0,294,0.05413114,0.04621641,0.9999813
0,297,0.05335325,0.04555027,0.9999813
0,300,0.05258929,0.04489635,0.9999813
0,303,0.0518389,0.04425427,0.9999813
0,306,0.05110171,0.04362374,0.9999813
0,309,0.05037742,0.04300453,0.9999813
0,312,0.04966567,0.0423963,0.9999813
0,315,0.04896617,0.04179866,0.9999813
0,318,0.0482786,0.04121142,0.9999813
0,321,0.04760272,0.04063449,0.9999813
0,324,0.04693824,0.04006758,0.9999813
0,327,0.04628493,0.03951022,0.9999813
0,330,0.04564246,0.03896227,0.9999813
0,333,0.04501056,0.03842355,0.9999813
0,336,0.04438903,0.0378938,0.9999813
0,339,0.04377763,0.03737279,0.9999813
0,342,0.04317613,0.0368604,0.9999813
0,345,0.04258432,0.03635637,0.9999813
0,348,0.04200199,0.03586057,0.9999813
0,351,0.04142892,0.03537273,0.9999813
0,354,0.04086494,0.03489279,0.9999813
0,357,0.04030984,0.03442042,0.9999813
0,360,0.03976345,0.03395571,0.9999813
0,363,0.0392256,0.03349818,0.9999813
0,366,0.03869606,0.0330479,0.9999813
0,369,0.03817473,0.03260469,0.9999813
0,372,0.03766138,0.0321683,0.9999813
0,375,0.03715618,0.03173892,0.9999813
0,378,0.03665842,0.03131595,0.9999813
0,381,0.03616819,0.03089942,0.9999813
0,384,0.03568536,0.03048925,0.9999813
0,387,0.03520979,0.0300853,0.9999813
0,390,0.03474135,0.02968746,0.9999813
0,393,0.03427992,0.02929562,0.9999813
0,396,0.03382538,0.02890968,0.9999813
0,399,0.0333776,0.02852952,0.9999813
0,402,0.03293645,0.02815503,0.9999813
0,405,0.03250181,0.0277861,0.9999813
0,408,0.03207356,0.02742264,0.9999813
0,411,0.0316516,0.02706454,0.9999813
0,414,0.0312358,0.02671169,0.9999813
0,417,0.03082605,0.02636402,0.9999813
0,420,0.03042227,0.02602142,0.9999813
0,423,0.03002433,0.02568381,0.9999813
0,426,0.02963212,0.02535108,0.9999813
0,429,0.02924558,0.02502318,0.9999813
0,432,0.02886458,0.0247,0.9999813
0,435,0.02848903,0.02438145,0.9999813
0,438,0.02811887,0.02406749,0.9999813
0,441,0.02775399,0.02375802,0.9999813
0,444,0.02739429,0.02345295,0.9999813
0,447,0.0270397,0.02315224,0.9999813
0,450,0.02669015,0.0228558,0.9999813
0,453,0.02634553,0.02256355,0.9999813
0,456,0.02600578,0.02227544,0.9999813
0,459,0.02567082,0.02199139,0.9999813
0,462,0.02534057,0.02171134,0.9999813
0,465,0.02501495,0.02143523,0.9999813
0,468,0.02469391,0.02116299,0.9999813
0,471,0.02437735,0.02089456,0.9999813
0,474,0.02406521,0.02062988,0.9999813
0,477,0.02375743,0.0203689,0.9999813
0,480,0.02345393,0.02011154,0.9999813
0,483,0.02315465,0.01985776,0.9999813
0,486,0.02285953,0.01960751,0.9999813
0,489,0.0225685,0.01936072,0.9999813
0,492,0.0222815,0.01911734,0.9999813
0,495,0.02199847,0.01887733,0.9999813
0,498,0.02171934,0.01864062,0.9999813
0,501,0.02144406,0.01840717,0.9999813
0,504,0.02117257,0.01817693,0.9999813
0,507,0.02090482,0.01794986,0.9999813
0,510,0.02064074,0.01772589,0.9999813
0,513,0.02038029,0.017505,0.9999813
0,516,0.02012341,0.01728712,0.9999813
0,519,0.01987005,0.01707222,0.9999813
0,522,0.01962014,0.01686025,0.9999813
0,525,0.01937366,0.01665118,0.9999813
0,528,0.01913054,0.01644494,0.9999813
0,531,0.01889073,0.01624151,0.9999813
0,534,0.01865419,0.01604084,0.9999813
0,537,0.01842087,0.01584289,0.9999813
0,540,0.01819071,0.01564763,0.9999813
0,543,0.01796369,0.015455,0.9999813
0,546,0.01773974,0.01526498,0.9999813
0,549,0.01751883,0.01507752,0.9999813
0,552,0.01730091,0.0148926,0.9999813
0,555,0.01708595,0.01471017,0.9999813
0,558,0.01687388,0.0145302,0.9999813
0,561,0.01666469,0.01435265,0.9999813
0,564,0.01645831,0.01417748,0.9999813
0,567,0.01625472,0.01400466,0.9999813
0,570,0.01605386,0.01383415,0.9999813
0,573,0.01585573,0.01366595,0.9999813
0,576,0.01566025,0.01350001,0.9999813
0,579,0.01546741,0.01333629,0.9999813
0,582,0.01527715,0.01317473,0.9999813
0,585,0.01508944,0.01301531,0.9999813
0,588,0.01490423,0.012858,0.9999813
0,591,0.01472154,0.01270285,0.9999813
0,594,0.0145413,0.01254981,0.9999813
0,597,0.01436349,0.01239885,0.9999813
0,600,0.01418804,0.01224982,0.9999813
0,603,0.01401492,0.01210266,0.9999813
0,606,0.01384409,0.01195752,0.9999813
0,609,0.01367554,0.01181432,0.9999813
0,612,0.01350925,0.01167302,0.9999813
0,615,0.01334518,0.0115336,0.9999813
0,618,0.01318331,0.01139602,0.9999813
0,621,0.01302358,0.01126027,0.9999813
0,624,0.01286598,0.01112631,0.9999813
0,627,0.01271048,0.01099412,0.9999813
0,630,0.01255704,0.01086368,0.9999813
0,633,0.01240564,0.01073496,0.9999813
0,636,0.01225625,0.01060793,0.9999813
0,639,0.01210884,0.01048258,0.9999813
0,642,0.01196338,0.01035888,0.9999813
0,645,0.01181985,0.01023681,0.9999813
0,648,0.01167822,0.01011634,0.9999813
0,651,0.01153847,0.009997453,0.9999813
0,654,0.01140056,0.009880127,0.9999813
0,657,0.01126447,0.009764342,0.9999813
0,660,0.01113018,0.009650074,0.9999813
0,663,0.01099767,0.009537303,0.9999813
0,666,0.01086689,0.009426007,0.9999813
0,669,0.01073784,0.009316168,0.9999813
0,672,0.0106105,0.009207765,0.9999813
0,675,0.01048482,0.009100777,0.9999813
0,678,0.0103608,0.008995186,0.9999813
0,681,0.01023841,0.008890972,0.9999813
0,684,0.01011763,0.008788115,0.9999813
0,687,0.009998432,0.008686599,0.9999813
0,690,0.0098808,0.008586406,0.9999813
0,693,0.00976471,0.008487515,0.9999813
0,696,0.00965014,0.008389909,0.9999813
0,699,0.00953707,0.008293571,0.9999813
0,702,0.009425481,0.008198483,0.9999813
0,705,0.009315351,0.00810463,0.9999813
0,708,0.009206661,0.008011993,0.9999813
0,711,0.009099392,0.007920558,0.9999813
0,714,0.008993523,0.007830305,0.9999813
0,717,0.008889036,0.00774122,0.9999813
0,720,0.008785912,0.007653288,0.9999813
0,723,0.008684131,0.007566491,0.9999813
0,726,0.008583676,0.007480815,0.9999813
0,729,0.008484528,0.007396244,0.9999813
0,732,0.00838667,0.007312763,0.9999813
0,735,0.008290083,0.007230357,0.9999813
0,738,0.008194751,0.007149012,0.9999813
0,741,0.008100657,0.007068713,0.9999813
0,744,0.008007783,0.006989446,0.9999813
0,747,0.007916111,0.006911197,0.9999813
0,750,0.007825629,0.006833951,0.9999813
0,753,0.007736317,0.006757697,0.9999813
0,756,0.00764816,0.006682419,0.9999813
0,759,0.007561143,0.006608106,0.9999813
0,762,0.007475251,0.006534743,0.9999813
0,765,0.007390467,0.006462318,0.9999813
0,768,0.007306777,0.006390818,0.9999813
0,771,0.007224165,0.00632023,0.9999813
0,774,0.007142619,0.006250543,0.9999813
0,777,0.007062122,0.006181744,0.9999813
0,780,0.00698266,0.006113822,0.9999813
0,783,0.006904221,0.006046764,0.9999813
0,786,0.006826789,0.005980559,0.9999813
0,789,0.006750351,0.005915195,0.9999813
0,792,0.006674894,0.00585066,0.9999813
0,795,0.006600404,0.005786943,0.9999813
0,798,0.006526867,0.005724032,0.9999813
0,801,0.006454273,0.00566192,0.9999813
0,804,0.006382607,0.005600595,0.9999813
0,807,0.006311858,0.005540045,0.9999813
0,810,0.006242013,0.005480263,0.9999813
0,813,0.006173059,0.005421233,0.9999813
0,816,0.006104983,0.005362947,0.9999813
0,819,0.006037774,0.005305392,0.9999813
0,822,0.005971421,0.005248559,0.9999813
0,825,0.005905912,0.005192443,0.9999813
0,828,0.005841238,0.005137037,0.9999813
0,831,0.005777386,0.00508233,0.9999813
0,834,0.005714348,0.005028315,0.9999813
0,837,0.005652109,0.004974979,0.9999813
0,840,0.005590658,0.004922305,0.9999813
0,843,0.005529985,0.004870287,0.9999813
0,846,0.005470078,0.004818914,0.9999813
0,849,0.005410929,0.004768179,0.9999813
0,852,0.005352529,0.004718087,0.9999813
0,855,0.005294868,0.004668623,0.9999813
0,858,0.005237936,0.004619782,0.9999813
0,861,0.005181722,0.004571556,0.9999813
0,864,0.005126214,0.004523918,0.9999813
0,867,0.005071403,0.004476866,0.9999813
0,870,0.005017278,0.00443039,0.9999813
0,873,0.004963831,0.004384479,0.9999813
0,876,0.004911054,0.004339144,0.9999813
0,879,0.004858937,0.004294369,0.9999813
0,882,0.004807471,0.004250148,0.9999813
0,885,0.004756648,0.004206477,0.9999813
0,888,0.004706459,0.004163342,0.9999813
0,891,0.004656896,0.004120735,0.9999813
0,894,0.004607952,0.004078654,0.9999813
0,897,0.004559619,0.004037089,0.9999813
0,900,0.00451189,0.003996042,0.9999813
0,903,0.004464761,0.00395551,0.9999813
0,906,0.004418223,0.003915486,0.9999813
0,909,0.004372271,0.003875969,0.9999813
0,912,0.004326892,0.003836937,0.9999813
0,915,0.004282074,0.00379837,0.9999813
0,918,0.004237809,0.003760265,0.9999813
0,921,0.00419409,0.003722609,0.9999813
0,924,0.004150907,0.003685398,0.9999813
0,927,0.004108253,0.003648644,0.9999813
0,930,0.004066121,0.003612338,0.9999813
0,933,0.004024505,0.003576479,0.9999813
0,936,0.003983406,0.003541061,0.9999813
0,939,0.003942818,0.003506087,0.9999813
0,942,0.003902732,0.003471538,0.9999813
0,945,0.003863136,0.003437393,0.9999813
0,948,0.003824024,0.003403642,0.9999813
0,951,0.003785391,0.003370301,0.9999813
0,954,0.003747231,0.003337371,0.9999813
0,957,0.003709536,0.00330485,0.9999813
0,960,0.003672304,0.003272722,0.9999813
0,963,0.003635532,0.003240988,0.9999813
0,966,0.003599214,0.003209643,0.9999813
0,969,0.003563337,0.003178667,0.9999813
0,972,0.003527896,0.003148051,0.9999813
0,975,0.003492884,0.003117786,0.9999813
0,978,0.003458295,0.003087888,0.9999813
0,981,0.003424121,0.003058345,0.9999813
0,984,0.003390357,0.003029155,0.9999813
0,987,0.003357001,0.003000309,0.9999813
0,990,0.003324047,0.002971803,0.9999813
0,993,0.003291493,0.002943642,0.9999813
0,996,0.003259337,0.002915831,0.9999813
0,999,0.003227579,0.002888372,0.9999813
0,1002,0.003196208,0.002861243,0.9999813
0,1005,0.003165214,0.00283442,0.9999813
0,1008,0.003134591,0.002807892,0.9999813
0,1011,0.003104331,0.002781668,0.9999813
0,1014,0.003074427,0.002755747,0.9999813
0,1017,0.003044869,0.00273012,0.9999813
0,1020,0.003015663,0.002704797,0.9999813
0,1023,0.002986807,0.002679783,0.9999813
0,1026,0.002958299,0.002655083,0.9999813
0,1029,0.002930132,0.00263067,0.9999813
0,1032,0.002902309,0.00260655,0.9999813
0,1035,0.002874826,0.002582716,0.9999813
0,1038,0.002847669,0.002559158,0.9999813
0,1041,0.002820834,0.002535868,0.9999813
0,1044,0.002794316,0.00251284,0.9999813
0,1047,0.00276811,0.002490082,0.9999813
0,1050,0.002742211,0.002467588,0.9999813
0,1053,0.002716612,0.002445352,0.9999813
0,1056,0.002691314,0.002423368,0.9999813
0,1059,0.002666312,0.002401634,0.9999813
0,1062,0.002641602,0.00238015,0.9999813
0,1065,0.002617183,0.002358918,0.9999813
0,1068,0.002593054,0.002337938,0.9999813
0,1071,0.002569208,0.002317199,0.9999813
0,1074,0.002545641,0.002296694,0.9999813
0,1077,0.002522348,0.002276417,0.9999813
0,1080,0.002499327,0.00225637,0.9999813
0,1083,0.00247657,0.002236549,0.9999813
0,1086,0.002454074,0.002216949,0.9999813
0,1089,0.00243184,0.002197577,0.9999813
0,1092,0.002409866,0.002178432,0.9999813
0,1095,0.002388148,0.002159514,0.9999813
0,1098,0.002366681,0.002140805,0.9999813
0,1101,0.002345464,0.002122306,0.9999813
0,1104,0.002324494,0.002104013,0.9999813
0,1107,0.002303764,0.002085929,0.9999813
0,1110,0.002283273,0.002068047,0.9999813
0,1113,0.002263016,0.002050367,0.9999813
0,1116,0.002242991,0.002032885,0.9999813
0,1119,0.002223196,0.002015598,0.9999813
0,1122,0.002203625,0.001998506,0.9999813
0,1125,0.002184279,0.001981604,0.9999813
0,1128,0.002165153,0.00196489,0.9999813
0,1131,0.002146245,0.001948363,0.9999813
0,1134,0.002127553,0.00193202,0.9999813
0,1137,0.002109072,0.001915858,0.9999813
0,1140,0.002090801,0.001899876,0.9999813
0,1143,0.002072737,0.00188407,0.9999813
0,1146,0.002054877,0.001868439,0.9999813
0,1149,0.002037219,0.00185298,0.9999813
0,1152,0.002019759,0.001837692,0.9999813
0,1155,0.002002496,0.001822571,0.9999813
0,1158,0.001985427,0.001807617,0.9999813
0,1161,0.001968549,0.001792826,0.9999813
0,1164,0.00195186,0.001778197,0.9999813
0,1167,0.001935357,0.001763728,0.9999813
0,1170,0.001919039,0.001749416,0.9999813
0,1173,0.001902902,0.00173526,0.9999813
0,1176,0.001886946,0.001721259,0.9999813
0,1179,0.001871166,0.001707409,0.9999813
0,1182,0.001855561,0.001693709,0.9999813
0,1185,0.001840129,0.001680156,0.9999813
0,1188,0.001824868,0.001666751,0.9999813
0,1191,0.001809775,0.001653489,0.9999813
0,1194,0.001794848,0.00164037,0.9999813
0,1197,0.001780086,0.001627392,0.9999813
0,1200,0.001765486,0.001614553,0.9999813
0,1203,0.001751045,0.001601852,0.9999813
0,1206,0.001736763,0.001589286,0.9999813
0,1209,0.001722637,0.001576853,0.9999813
0,1212,0.001708665,0.001564553,0.9999813
0,1215,0.001694845,0.001552384,0.9999813
0,1218,0.001681175,0.001540343,0.9999813
0,1221,0.001667653,0.00152843,0.9999813
0,1224,0.001654278,0.001516642,0.9999813
0,1227,0.001641048,0.001504979,0.9999813
0,1230,0.00162796,0.001493439,0.9999813
0,1233,0.001615014,0.001482019,0.9999813
0,1236,0.001602206,0.001470719,0.9999813
0,1239,0.001589536,0.001459538,0.9999813
0,1242,0.001577002,0.001448473,0.9999813
0,1245,0.001564602,0.001437523,0.9999813
0,1248,0.001552335,0.001426687,0.9999813
0,1251,0.001540198,0.001415964,0.9999813
0,1254,0.00152819,0.001405351,0.9999813
0,1257,0.00151631,0.001394849,0.9999813
0,1260,0.001504555,0.001384454,0.9999813
0,1263,0.001492926,0.001374167,0.9999813
0,1266,0.001481418,0.001363986,0.9999813
0,1269,0.001470033,0.001353909,0.9999813
0,1272,0.001458767,0.001343935,0.9999813
0,1275,0.001447619,0.001334063,0.9999813
0,1278,0.001436588,0.001324291,0.9999813
0,1281,0.001425673,0.001314619,0.9999813
0,1284,0.001414871,0.001305045,0.9999813
0,1287,0.001404182,0.001295568,0.9999813
0,1290,0.001393604,0.001286187,0.9999813
0,1293,0.001383136,0.0012769,0.9999813
0,1296,0.001372777,0.001267707,0.9999813
0,1299,0.001362525,0.001258607,0.9999813
0,1302,0.001352378,0.001249598,0.9999813
0,1305,0.001342336,0.001240679,0.9999813
0,1308,0.001332397,0.001231849,0.9999813
0,1311,0.001322561,0.001223107,0.9999813
0,1314,0.001312824,0.001214451,0.9999813
0,1317,0.001303188,0.001205882,0.9999813
0,1320,0.001293649,0.001197397,0.9999813
0,1323,0.001284208,0.001188996,0.9999813
0,1326,0.001274862,0.001180678,0.9999813
0,1329,0.001265612,0.001172442,0.9999813
0,1332,0.001256454,0.001164287,0.9999813
0,1335,0.00124739,0.001156211,0.9999813
0,1338,0.001238416,0.001148215,0.9999813
0,1341,0.001229533,0.001140297,0.9999813
0,1344,0.001220739,0.001132457,0.9999813
0,1347,0.001212033,0.001124692,0.9999813
0,1350,0.001203414,0.001117002,0.9999813
0,1353,0.001194881,0.001109386,0.9999813
0,1356,0.001186433,0.001101844,0.9999813
0,1359,0.001178068,0.001094374,0.9999813
0,1362,0.001169786,0.001086975,0.9999813
0,1365,0.001161586,0.001079647,0.9999813
0,1368,0.001153467,0.001072389,0.9999813
0,1371,0.001145427,0.001065201,0.9999813
0,1374,0.001137467,0.001058082,0.9999813
0,1377,0.001129585,0.00105103,0.9999813
0,1380,0.00112178,0.001044046,0.9999813
0,1383,0.001114052,0.001037129,0.9999813
0,1386,0.001106399,0.001030277,0.9999813
0,1389,0.001098819,0.001023488,0.9999813
0,1392,0.001091313,0.001016763,0.9999813
0,1395,0.00108388,0.0010101,0.9999813
0,1398,0.001076518,0.001003498,0.9999813
0,1401,0.001069226,0.0009969567,0.9999813
0,1404,0.001062004,0.0009904749,0.9999813
0,1407,0.001054851,0.0009840541,0.9999813
0,1410,0.001047767,0.0009776935,0.9999813
0,1413,0.00104075,0.0009713919,0.9999813
0,1416,0.001033801,0.0009651491,0.9999813
0,1419,0.001026917,0.0009589646,0.9999813
0,1422,0.001020099,0.0009528381,0.9999813
0,1425,0.001013346,0.0009467695,0.9999813
0,1428,0.001006656,0.0009407536,0.9999813
0,1431,0.001000029,0.0009347919,0.9999813
0,1434,0.0009934636,0.0009288836,0.9999813
0,1437,0.0009869593,0.0009230279,0.9999813
0,1440,0.0009805155,0.0009172236,0.9999813
