"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Midazolam|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Rifampicin|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Midazolam|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Rifampicin|Concentration in container [µmol/l]","Organism|Lumen|Midazolam|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Rifampicin|Fraction of oral drug mass absorbed into mucosa"
0,1758,0,5.587179,0,5.538206,0,1.013328
0,1761,0,5.52448,0,5.476061,0,1.013579
0,1764,0,5.462864,0,5.415015,0,1.013829
0,1767,0,5.402393,0,5.355507,0,1.014078
0,1770,0,5.34313,0,5.297014,0,1.014328
0,1773,0,5.284921,0,5.239088,0,1.014576
0,1776,0,5.227642,0,5.182317,0,1.014825
0,1779,0,5.171264,0,5.126612,0,1.015073
0,1782,0,5.115833,0,5.07166,0,1.015321
0,1785,0,5.061297,0,5.017304,0,1.015568
0,1788,0,5.007607,0,4.964148,0,1.015815
0,1791,0,4.954819,0,4.911939,0,1.016062
0,1794,0,4.902914,0,4.860456,0,1.016308
0,1797,0,4.851843,0,4.809567,0,1.016553
0,1800,0,4.801508,0,4.759628,0,1.016798
0,1803,0,4.751887,0,4.710228,0,1.017042
0,1806,0,4.703205,0,4.662621,0,1.017286
0,1809,0,4.65555,0,4.614964,0,1.017528
0,1812,0,4.608256,0,4.567967,0,1.017769
0,1815,0,4.561836,0,4.521823,0,1.018009
0,1818,0,4.516055,0,4.475945,0,1.018246
0,1821,0,4.470817,0,4.431527,0,1.018482
0,1824,0,4.426439,0,4.386843,0,1.018717
0,1827,0,4.382555,0,4.343385,0,1.018949
0,1830,0,4.339275,0,4.30035,0,1.01918
0,1833,0,4.296622,0,4.257879,0,1.01941
0,1836,0,4.254566,0,4.216007,0,1.019637
0,1839,0,4.213093,0,4.174714,0,1.019863
0,1842,0,4.172187,0,4.13398,0,1.020088
